ident,latitude_deg,longitude_deg,name,continent,iso_country
KFIT,42.55410003662109,-71.75900268554688,Fitchburg Municipal Airport,NA,US
KFKA,43.6768,-92.179703,Fillmore County Airport,NA,US
KFKL,41.3778991699,-79.8603973389,Venango Regional Airport,NA,US
KFKN,36.698101,-76.903801,Franklin Regional Airport,NA,US
KFKR,40.273399,-86.562202,Frankfort Clinton County Regional Airport,NA,US
KFKS,44.625198,-86.200798,Frankfort Dow Memorial Field,NA,US
KFLD,43.7711982727,-88.48840332030001,Fond du Lac County Airport,NA,US
KFLG,35.1385,-111.670998,Flagstaff Pulliam International Airport,NA,US
KFLL,26.072599,-80.152702,Fort Lauderdale Hollywood International Airport,NA,US
KFLO,34.18539810180664,-79.7238998413086,Florence Regional Airport,NA,US
KFLP,36.29090118,-92.59030151,Marion County Regional Airport,NA,US
KFLV,39.3683013916,-94.9147033691,Sherman Army Air Field,NA,US
KFLX,39.4990997314,-118.749000549,Fallon Municipal Airport,NA,US
KFME,39.08539962769999,-76.7593994141,Tipton Airport,NA,US
KFMH,41.657899,-70.52163,Cape Cod Coast Guard Air Station,NA,US
KFMM,40.335758,-103.804371,Fort Morgan Municipal Airport,NA,US
KFMN,36.741199,-108.230003,Four Corners Regional Airport,NA,US
KFMY,26.58659935,-81.86329650879999,Page Field,NA,US
KFMZ,40.586102,-97.573097,Fairmont State Airport,NA,US
KFNB,40.0788,-95.592003,Brenner Field,NA,US
KFNL,40.44969,-105.011272,Northern Colorado Regional Airport,NA,US
KFNT,42.96540069580078,-83.74359893798828,Bishop International Airport,NA,US
KFOA,38.66490173339844,-88.4530029296875,Flora Municipal Airport,NA,US
KFOD,42.552624,-94.191237,Fort Dodge Regional Airport,NA,US
KFOE,38.950901,-95.663597,Topeka Regional Airport,NA,US
KFOK,40.8437004089,-72.6317977905,Francis S Gabreski Airport,NA,US
KFOM,38.95830154,-112.362999,Fillmore Municipal Airport,NA,US
KFOT,40.55390167,-124.1330032,Rohnerville Airport,NA,US
KFOZ,47.783865,-93.65098,Bigfork Municipal Airport,NA,US
KFPK,42.574501,-84.811401,Fitch H Beach Airport,NA,US
KFPR,27.49510002,-80.36830139,St Lucie County International Airport,NA,US
KFQD,35.4282,-81.935097,Rutherford County Marchman Field,NA,US
KFRG,40.7288017273,-73.4133987427,Republic Airport,NA,US
KFRH,38.5061988831,-86.63690185550001,French Lick Municipal Airport,NA,US
KFRI,39.053021,-96.764202,Marshall Army Air Field,NA,US
KFRM,43.643901825,-94.4156036377,Fairmont Municipal Airport,NA,US
KFRR,38.9175,-78.253502,Front Royal Warren County Airport,NA,US
KFSD,43.585463,-96.741152,Sioux Falls Regional Airport / Joe Foss Field,NA,US
KFSE,47.5928,-95.773499,Fosston Municipal Airport-Anderson Field,NA,US
KFSI,34.649799,-98.402199,Henry Post Army Air Field,NA,US
KFSK,37.7984008789,-94.7694015503,Fort Scott Municipal Airport,NA,US
KFSM,35.336601,-94.367401,Fort Smith Regional Airport,NA,US
KFSO,44.9403,-73.097504,Franklin County State Airport,NA,US
KFST,30.9157009125,-102.916000366,Fort Stockton Pecos County Airport,NA,US
KFSU,34.4833984375,-104.217002869,Fort Sumner Municipal Airport,NA,US
KFSW,40.659113,-91.327763,Fort Madison Municipal Airport,NA,US
KFTG,39.784194,-104.537639,Colorado Air and Space Port,NA,US
KFTK,37.9071006775,-85.9720993042,Godman Army Air Field,NA,US
KFTT,38.83810043334961,-92.00260162353516,Elton Hensley Memorial Airport,NA,US
KFTW,32.819801,-97.362396,Fort Worth Meacham International Airport,NA,US
KFTY,33.7790985107,-84.5214004517,Fulton County Airport Brown Field,NA,US
KFUL,33.8720016479,-117.980003357,Fullerton Municipal Airport,NA,US
KFVE,47.2854995728,-68.31279754639999,Northern Aroostook Regional Airport,NA,US
KFVX,37.35749817,-78.43779755,Farmville Regional Airport,NA,US
KFWA,40.9785,-85.195099,Fort Wayne International Airport,NA,US
KFWC,38.378601,-88.412697,Fairfield Municipal Airport,NA,US
KFWN,41.20019912719727,-74.62300109863281,Sussex Airport,NA,US
KFWQ,40.209702,-79.831398,Rostraver Airport,NA,US
KFWS,32.565201,-97.308098,Fort Worth Spinks Airport,NA,US
KFXE,26.1972999573,-80.1707000732,Fort Lauderdale Executive Airport,NA,US
KFXY,43.23469925,-93.62409973,Forest City Municipal Airport,NA,US
KFYE,35.207699,-89.394501,Fayette County Airport,NA,US
KFYJ,37.521299,-76.762762,Middle Peninsula Regional Airport,NA,US
KFYM,35.059700012200004,-86.5640029907,Fayetteville Municipal Airport,NA,US
KFYV,36.00510025024414,-94.17009735107422,Drake Field,NA,US
KFZG,31.68370056152344,-83.27050018310547,Fitzgerald Municipal Airport,NA,US
KFZI,41.1908,-83.394501,Fostoria Metropolitan Airport,NA,US
KFZY,43.3508,-76.3881,Oswego County Airport,NA,US
KGAB,38.923173,-117.9572,Gabbs Airport,NA,US
KGAD,33.972599,-86.088996,Northeast Alabama Regional Airport,NA,US
KGAF,48.40470123291016,-97.37090301513672,Hutson Field,NA,US
KGAG,36.295502,-99.776398,Gage Heibeck Airport,NA,US
KGAI,39.168301,-77.166,Montgomery County Airpark,NA,US
KGAO,29.441052,-90.261129,South Lafourche Leonard Miller Jr Airport,NA,US
KGAS,38.834099,-82.163399,Gallia Meigs Regional Airport,NA,US
KGAX,32.884669,-112.816544,Williams Auxiliary Air Field 6,NA,US
KGBD,38.344299,-98.8592,Great Bend Municipal Airport,NA,US
KGBG,40.9379997253,-90.431098938,Galesburg Municipal Airport,NA,US
KGBN,32.887501,-112.720001,Gila Bend Air Force Auxiliary Airport,NA,US
KGBR,42.18420029,-73.40319824,Walter J. Koladza Airport,NA,US
KGCC,44.3489,-105.539001,Northeast Wyoming Regional Airport,NA,US
KGCD,44.404202,-118.962997,Grant County Regional Airport / Ogilvie Field,NA,US
KGCK,37.9275016785,-100.723999023,Garden City Regional Airport,NA,US
KGCM,36.292702,-95.479599,Claremore Regional Airport,NA,US
KGCN,35.9524,-112.147003,Grand Canyon National Park Airport,NA,US
KGCT,41.687801361083984,-94.4352035522461,Guthrie County Regional Airport,NA,US
KGCY,36.195648,-82.811482,Greeneville Municipal Airport,NA,US
KGDB,44.7533,-95.556,Granite Falls Municipal Airport / Lenzen-Roe Memorial Field,NA,US
KGDJ,32.442222,-97.824444,Granbury Regional Airport,NA,US
KGDM,42.5499992371,-72.0160980225,Gardner Municipal Airport,NA,US
KGDV,47.137658,-104.80691,Dawson Community Airport,NA,US
KGDW,43.9706001282,-84.47499847410002,Gladwin Zettel Memorial Airport,NA,US
KGED,38.689201,-75.358902,Delaware Coastal Airport,NA,US
KGEG,47.6199,-117.533997,Spokane International Airport,NA,US
KGEO,38.881901,-83.882698,Brown County Airport,NA,US
KGEU,33.52690124511719,-112.29499816894533,Glendale Municipal Airport,NA,US
KGEV,36.432418,-81.418519,Ashe County Airport,NA,US
KGEY,44.51679993,-108.0830002,South Big Horn County Airport,NA,US
KGEZ,39.586044,-85.804024,Shelbyville Municipal Airport,NA,US
KGFD,39.790715,-85.735019,Pope Field,NA,US
KGFK,47.949299,-97.176102,Grand Forks International Airport,NA,US
KGFL,43.3412017822,-73.6102981567,Floyd Bennett Memorial Airport,NA,US
KGFZ,41.327,-94.445702,Greenfield Municipal Airport,NA,US
KGGE,33.3116989136,-79.3196029663,Georgetown County Airport,NA,US
KGGF,40.869499,-101.733002,Grant Municipal Airport,NA,US
KGGG,32.38399887084961,-94.71150207519533,East Texas Regional Airport,NA,US
KGGI,41.70991,-92.736052,Grinnell Regional Airport,NA,US
KGGP,40.711201,-86.374901,Logansport Cass County Airport,NA,US
KGGW,48.212502,-106.614998,Glasgow Valley County Airport Wokal Field,NA,US
KGHG,42.097665,-70.67283,Marshfield Municipal George Harlow Field,NA,US
KGHM,35.8373985291,-87.44539642330001,Centerville Municipal Airport,NA,US
KGHW,45.64390182495117,-95.32039642333984,Glenwood Municipal Airport,NA,US
KGIC,45.9426,-116.123001,Idaho County Airport,NA,US
KGIF,28.062901,-81.753304,Winter Haven Regional Airport - Gilbert Field,NA,US
KGJT,39.126663,-108.529387,Grand Junction Regional Airport,NA,US
KGKJ,41.626499,-80.214699,Port Meadville Airport,NA,US
KGKT,35.85779953,-83.52870178219999,Gatlinburg-Pigeon Forge Airport,NA,US
KGKY,32.66389846801758,-97.09429931640624,Arlington Municipal Airport,NA,US
KGLD,39.370701,-101.699753,Goodland Municipal Airport,NA,US
KGLE,33.651401519800004,-97.1969985962,Gainesville Municipal Airport,NA,US
KGLH,33.482899,-90.985603,Mid Delta Regional Airport,NA,US
KGLR,45.0135002136,-84.7035980225,Gaylord Regional Airport,NA,US
KGLS,29.265301,-94.860397,Scholes International At Galveston Airport,NA,US
KGLW,37.03179932,-85.9536972,Glasgow Municipal Airport,NA,US
KGLY,38.35660171508789,-93.68419647216795,Clinton Memorial Airport,NA,US
KGMJ,36.6068,-94.738602,Grove Municipal Airport,NA,US
KGMU,34.847903,-82.350217,Greenville Downtown Airport,NA,US
KGNB,40.08969879150391,-105.91699981689452,Granby Grand County Airport,NA,US
KGNC,32.676807,-102.649927,Gaines County Airport,NA,US
KGNF,33.8325,-89.798203,Grenada Municipal Airport,NA,US
KGNG,42.91719818,-114.7649994,Gooding Municipal Airport,NA,US
KGNT,35.167301178,-107.902000427,Grants-Milan Municipal Airport,NA,US
KGNV,29.6900997162,-82.2717971802,Gainesville Regional Airport,NA,US
KGOK,35.84980011,-97.41560364,Guthrie-Edmond Regional Airport,NA,US
KGON,41.330101,-72.045097,Groton New London Airport,NA,US
KGOO,39.223998,-121.002997,Nevada County Airport,NA,US
KGOP,31.421301,-97.796996,Gatesville Municipal Airport,NA,US
KGOV,44.680302,-84.728897,Grayling Army Air Field,NA,US
KGPH,39.3325,-94.309601,Midwest National Air Center Airport,NA,US
KGPI,48.31050109863281,-114.25599670410156,Glacier Park International Airport,NA,US
KGPM,32.698799,-97.046898,Grand Prairie Municipal Airport,NA,US
KGPT,30.407301,-89.070099,Gulfport Biloxi International Airport,NA,US
KGPZ,47.21110153,-93.50980377,Grand Rapids Itasca Co-Gordon Newstrom field,NA,US
KGQQ,40.7533988953,-82.7238006592,Galion Municipal Airport,NA,US
KGRB,44.483459,-88.130805,Austin Straubel International Airport,NA,US
KGRD,34.248699,-82.159103,Greenwood County Airport,NA,US
KGRE,38.836844,-89.376525,Greenville Airport,NA,US
KGRF,47.07920074,-122.5810013,Gray Army Air Field,NA,US
KGRI,40.96749877929688,-98.30960083007812,Central Nebraska Regional Airport,NA,US
KGRK,31.0672,-97.828903,Killeen Regional Airport / Robert Gray Army Airfield,NA,US
KGRN,42.8059997559,-102.175003052,Gordon Municipal Airport,NA,US
KGRR,42.88079834,-85.52279663,Gerald R. Ford International Airport,NA,US
KGSB,35.339401,-77.960602,Seymour Johnson Air Force Base,NA,US
KGSH,41.5264015198,-85.79290008539999,Goshen Municipal Airport,NA,US
KGSO,36.097801,-79.937302,Piedmont Triad International Airport,NA,US
KGSP,34.895699,-82.218903,Greenville Spartanburg International Airport,NA,US
KGTB,44.05559921,-75.71949768,Wheeler Sack Army Air Field,NA,US
KGTE,40.9263,-100.148003,Gothenburg Municipal Airport,NA,US
KGTF,47.48199844,-111.3710022,Great Falls International Airport,NA,US
KGTG,45.7980995178,-92.6643981934,Grantsburg Municipal Airport,NA,US
KGTR,33.450298,-88.5914,Golden Triangle Regional Airport,NA,US
KGTU,30.677543,-97.678524,Georgetown Executive Airport at Johnny Gantt Field,NA,US
KGUC,38.534672,-106.934566,Gunnison Crested Butte Regional Airport,NA,US
KGUP,35.511653,-108.788166,Gallup Municipal Airport,NA,US
KGUS,40.648102,-86.1521,Grissom Air Reserve Base,NA,US
KGUY,36.6851005554,-101.508003235,Guymon Municipal Airport,NA,US
KGVE,38.155998,-78.165802,Gordonsville Municipal Airport,NA,US
KGVL,34.27259827,-83.8302002,Lee Gilmer Memorial Airport,NA,US
KGVQ,43.0317,-78.167603,Genesee County Airport,NA,US
KGVT,33.0677986145,-96.0652999878,Majors Airport,NA,US
KGWB,41.307201,-85.0644,De Kalb County Airport,NA,US
KGWO,33.495025,-90.088204,Greenwood–Leflore Airport,NA,US
KGWR,46.2187,-97.643204,Gwinner Roger Melroe Field,NA,US
KGWS,39.5083007812,-107.310997009,Glenwood Springs Municipal Airport,NA,US
KGWW,35.460602,-77.964897,Wayne Executive Jetport,NA,US
KGXY,40.4374008179,-104.633003235,Greeley–Weld County Airport,NA,US
KGYB,30.1693,-96.980003,Giddings-Lee County Airport,NA,US
KGYH,34.758301,-82.376404,Donaldson Field Airport,NA,US
KGYI,33.7141,-96.673698,North Texas Regional Airport Perrin Field,NA,US
KGYL,44.756001,-94.0812,Glencoe Municipal Airport,NA,US
KGYR,33.4225006104,-112.375999451,Phoenix Goodyear Airport,NA,US
KGYY,41.61629867553711,-87.41280364990234,Gary Chicago International Airport,NA,US
KGZH,31.4158,-87.043999,Evergreen Regional Airport/Middleton Field,NA,US
KGZN,32.367348,-99.023642,Gregory M. Simmons Memorial Airport,NA,US
KGZS,35.153702,-87.056801,Abernathy Field,NA,US
KHAB,34.11759949,-87.99819946,Marion County Rankin Fite Airport,NA,US
KHAE,39.724499,-91.443703,Hannibal Regional Airport,NA,US
KHAF,37.5134010315,-122.500999451,Half Moon Bay Airport,NA,US
KHAI,41.959801,-85.593399,Three Rivers Municipal Dr Haines Airport,NA,US
KHAO,39.3638000488,-84.5220031738,Butler Co Regional Airport - Hogan Field,NA,US
KHBC,48.76839828491211,-101.53700256347656,Mohall Municipal Airport,NA,US
KHBG,31.26479912,-89.25279999,Hattiesburg Bobby L Chain Municipal Airport,NA,US
KHBI,35.65449905,-79.8946991,Asheboro Regional Airport,NA,US
KHBR,34.991317,-99.051313,Hobart Regional Airport,NA,US
KHBV,27.34959983825684,-98.73699951171876,Jim Hogg County Airport,NA,US
KHBZ,35.5117,-92.013,Heber Springs Municipal Airport,NA,US
KHCD,44.859901,-94.3825,Hutchinson Municipal Butler Field,NA,US
KHCO,48.752701,-96.943001,Hallock Municipal Airport,NA,US
KHCR,40.4818,-111.429001,Heber Valley Airport,NA,US
KHDC,30.521601,-90.418404,Hammond Northshore Regional Airport,NA,US
KHDE,40.452099,-99.336502,Brewster Field,NA,US
KHDN,40.481201,-107.218002,Yampa Valley Airport,NA,US
KHDO,29.35950088501,-99.176696777344,South Texas Regional Airport at Hondo,NA,US
KHEE,34.576571,-90.67616,Thompson-Robbins Airport,NA,US
KHEF,38.721401,-77.515404,Manassas Regional Airport/Harry P. Davis Field,NA,US
KHEG,30.2778,-81.805901,Herlong Airport,NA,US
KHEI,46.0149,-102.655998,Hettinger Municipal Airport,NA,US
KHEQ,40.56940078735352,-102.27300262451172,Holyoke Airport,NA,US
KHEZ,31.614817,-91.297331,Natchez–Adams County Airport / Hardy-Anders Field,NA,US
KHFD,41.736698150635,-72.649398803711,Hartford Brainard Airport,NA,US
KHFF,35.036087,-79.498615,Mackall Army Air Field,NA,US
KHFJ,36.9062,-94.012802,Monett Regional Airport,NA,US
KHFY,39.628399,-86.087898,Indy South Greenwood Airport,NA,US
KHGR,39.708771,-77.728014,Hagerstown Regional Richard A Henson Field,NA,US
KHHF,35.89530182,-100.4039993,Hemphill County Airport,NA,US
KHHG,40.852901,-85.4571,Huntington Municipal Airport,NA,US
KHHR,33.922798,-118.334999,Jack Northrop Field Hawthorne Municipal Airport,NA,US
KHHW,34.03480148,-95.54190063,Stan Stamper Municipal Airport,NA,US
KHIB,47.384831,-92.836905,Range Regional Airport,NA,US
KHIE,44.36752,-71.545765,Mount Washington Regional Airport,NA,US
KHIF,41.12403,-111.973086,Hill Air Force Base,NA,US
KHIG,39.07289886,-93.67749786,Higginsville Industrial Municipal Airport,NA,US
KHII,34.571098,-114.358002,Lake Havasu City International Airport,NA,US
KHIO,45.540401,-122.949997,Portland Hillsboro Airport,NA,US
KHJH,40.151884,-97.583953,Hebron Municipal Airport,NA,US
KHJO,36.31669998,-119.6279984,Hanford Municipal Airport,NA,US
KHKA,35.940399169900004,-89.83080291750001,Blytheville Municipal Airport,NA,US
KHKS,32.33449936,-90.22219849,Hawkins Field,NA,US
KHKY,35.74110031,-81.38950348,Hickory Regional Airport,NA,US
KHLB,39.342861,-85.258441,Batesville Airport,NA,US
KHLC,39.37879944,-99.83149719,Hill City Municipal Airport,NA,US
KHLG,40.1749992371,-80.6463012695,Wheeling Ohio County Airport,NA,US
KHLN,46.6068,-111.983002,Helena Regional Airport,NA,US
KHLX,36.766102,-80.823601,Twin County Airport,NA,US
KHMN,32.852501,-106.107002,Holloman Air Force Base,NA,US
KHMT,33.7340011597,-117.023002625,Hemet Ryan Airport,NA,US
KHMZ,40.085952,-78.513359,Bedford County Airport,NA,US
KHNB,38.2490005493,-86.95369720459999,Huntingburg Airport,NA,US
KHND,35.9728012085,-115.134002686,Henderson Executive Airport,NA,US
KHNR,41.58440017700195,-95.339599609375,Harlan Municipal Airport,NA,US
KHNZ,36.361599,-78.529198,Henderson Oxford Airport,NA,US
KHOB,32.6875,-103.217003,Lea County Regional Airport,NA,US
KHOC,39.188801,-83.538803,Highland County Airport,NA,US
KHOE,31.055901,-82.774101,Homerville Airport,NA,US
KHON,44.385201,-98.2285,Huron Regional Airport,NA,US
KHOP,36.674154,-87.48974,Campbell Army Airfield (Fort Campbell),NA,US
KHOT,34.4788,-93.096262,Memorial Field Airport,NA,US
KHOU,29.645399,-95.2789,William P Hobby Airport,NA,US
KHPN,41.06700134277344,-73.70760345458984,Westchester County Airport,NA,US
KHPT,42.7237014771,-93.2263031006,Hampton Municipal Airport,NA,US
KHPY,29.7861003876,-94.9526977539,Baytown Airport,NA,US
KHQG,37.163101,-101.371002,Hugoton Municipal Airport,NA,US
KHQM,46.9711990356,-123.93699646,Bowerman Airport,NA,US
KHQU,33.52970123,-82.51650238,Thomson-McDuffie County Airport,NA,US
KHQZ,32.747002,-96.530403,Mesquite Metro Airport,NA,US
KHRI,45.828223,-119.259024,Hermiston Municipal Airport,NA,US
KHRJ,35.379398,-78.733002,Harnett Regional Jetport Airport,NA,US
KHRL,26.228500366210938,-97.65440368652344,Valley International Airport,NA,US
KHRO,36.26150131225586,-93.15470123291016,Boone County Airport,NA,US
KHRT,30.427799,-86.689301,Hurlburt Field,NA,US
KHRU,38.69469833374024,-96.80799865722656,Herington Regional Airport,NA,US
KHRX,34.85779953,-102.3259964,Hereford Municipal Airport,NA,US
KHSA,30.3678,-89.454597,Stennis International Airport,NA,US
KHSB,37.811298,-88.550301,Harrisburg-Raleigh Airport,NA,US
KHSD,35.601799,-97.7062,Sundance Airpark,NA,US
KHSE,35.232799530029,-75.617797851562,Billy Mitchell Airport,NA,US
KHSG,43.713602,-108.389687,Hot Springs County Airport,NA,US
KHSI,40.6053009033,-98.4279022217,Hastings Municipal Airport,NA,US
KHSP,37.95140076,-79.83390045,Ingalls Field,NA,US
KHSR,43.366615,-103.390545,Hot Springs Municipal Airport,NA,US
KHST,25.48859978,-80.38359833,Homestead ARB Airport,NA,US
KHSV,34.637199,-86.775101,Huntsville International Carl T Jones Field,NA,US
KHTH,38.544399,-118.634002,Hawthorne Industrial Airport,NA,US
KHTL,44.359798,-84.671095,Roscommon County - Blodgett Memorial Airport,NA,US
KHTO,40.959954,-72.25105,Town of East Hampton Airport,NA,US
KHTS,38.366699,-82.557999,Tri-State Airport / Milton J. Ferguson Field,NA,US
KHTW,38.419082,-82.494922,Lawrence County Airpark,NA,US
KHUA,34.67869949,-86.68479919,Redstone Army Air Field,NA,US
KHUF,39.4515,-87.307602,"Terre Haute Regional Airport, Hulman Field",NA,US
KHUL,46.1231002808,-67.792098999,Houlton International Airport,NA,US
KHUM,29.5664997101,-90.6604003906,Houma Terrebonne Airport,NA,US
KHUT,38.0654983521,-97.86060333250002,Hutchinson Municipal Airport,NA,US
KHVC,36.856998,-87.455101,Hopkinsville Christian County Airport,NA,US
KHVE,38.4179992676,-110.70400238,Hanksville Airport,NA,US
KHVN,41.26369858,-72.88680267,Tweed New Haven Airport,NA,US
KHVR,48.541387,-109.762859,Havre City County Airport,NA,US
KHVS,34.4030990601,-80.11920166019999,Hartsville Regional Airport,NA,US
KHWD,37.659198761,-122.122001648,Hayward Executive Airport,NA,US
KHWO,26.0012,-80.2407,North Perry Airport,NA,US
KHWQ,46.448601,-109.852997,Wheatland County Airport at Harlowton,NA,US
KHWV,40.821899,-72.8694,Brookhaven Calabro Airport,NA,US
KHWY,38.5863,-77.710602,Warrenton Fauquier Airport,NA,US
KHXD,32.2244,-80.697502,Hilton Head Airport,NA,US
KHXF,43.3493,-88.391098,Hartford Municipal Airport,NA,US
KHYA,41.6693,-70.280403,Cape Cod Gateway Airport,NA,US
KHYI,29.8927,-97.862999,San Marcos Regional Airport,NA,US
KHYR,46.025199890100005,-91.44429779050002,Sawyer County Airport,NA,US
KHYS,38.844521,-99.273148,Hays Regional Airport,NA,US
KHYW,33.828499,-79.1222,Conway Horry County Airport,NA,US
KHYX,43.433399,-83.862297,Saginaw County H.W. Browne Airport,NA,US
KHZD,36.089298,-88.463303,Carroll County Airport,NA,US
KHZE,47.28990173,-101.5810013,Mercer County Regional Airport,NA,US
KHZL,40.9868011475,-75.9949035645,Hazleton Municipal Airport,NA,US
KHZR,30.7183,-91.478699,False River Regional Airport,NA,US
KHZX,46.61880111694336,-93.30979919433594,Isedor Iverson Airport,NA,US
KHZY,41.778,-80.695503,Northeast Ohio Regional Airport,NA,US
KIAB,37.621899,-97.268204,McConnell Air Force Base,NA,US
KIAD,38.9445,-77.455803,Washington Dulles International Airport,NA,US
KIAG,43.1073,-78.946198,Niagara Falls International Airport,NA,US
